611430.00
596770.00
515180.00
488030.00
469840.00
467220.00
460000.00
460000.00
453360.00
444690.00
444300.00
442160.00
434170.00
425000.00
423310.00
419470.00
415100.00
407860.00
397500.00
397200.00
393170.00
393100.00
385780.00
385420.00
380000.00
376000.00
370800.00
369500.00
360000.00
360000.00
359730.00
356170.00
355710.00
352310.00
344420.00
343400.00
336610.00
325840.00
310000.00
309010.00
304990.00
282310.00
273000.00
271290.00
254000.00
153470.00
136360.00
90690.00
88440.00
78640.00
78040.00
71250.00
70090.00
70090.00
70090.00
70000.00
68720.00
68060.00
67430.00
65940.00
65860.00
65620.00
65550.00
64560.00
64200.00
64140.00
64030.00
63650.00
62040.00
61890.00
61710.00
61150.00
61100.00
60710.00
60570.00
60520.00
60250.00
60210.00
60200.00
60150.00
60110.00
60090.00
60020.00
60020.00
60010.00
60000.00
60000.00
60000.00
59460.00
59350.00
58860.00
58810.00
58700.00
58430.00
57450.00
57160.00
57000.00
56920.00
56630.00
55920.00
55920.00
55920.00
55870.00
55760.00
55760.00
55760.00
55650.00
55540.00
55280.00
55270.00
55050.00
54940.00
54940.00
54890.00
54830.00
54780.00
54780.00
54780.00
54780.00
54720.00
54720.00
54670.00
54670.00
54670.00
54670.00
54610.00
54610.00
54610.00
54610.00
54610.00
54610.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54560.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54500.00
54450.00
53430.00
53430.00
53370.00
53370.00
53010.00
52570.00
52570.00
52480.00
52480.00
52480.00
52480.00
52480.00
52280.00
52010.00
51750.00
51300.00
50000.00
50000.00
49760.00
49580.00
49160.00
48420.00
48200.00
47500.00
47370.00
47300.00
47280.00
47040.00
46620.00
46130.00
46010.00
45860.00
45300.00
45240.00
45240.00
45210.00
45210.00
45140.00
45120.00
45110.00
45090.00
45080.00
45060.00
45050.00
45050.00
45030.00
45030.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
45000.00
44520.00
43710.00
43170.00
42530.00
41860.00
41330.00
41330.00
41200.00
40350.00
39570.00
39240.00
38760.00
38520.00
38430.00
38400.00
38010.00
37500.00
37500.00
36860.00
36800.00
35700.00
35090.00
34980.00
34950.00
33920.00
33840.00
33800.00
33780.00
33770.00
33770.00
33770.00
33770.00
33590.00
33570.00
33560.00
33260.00
33200.00
33180.00
33170.00
33020.00
32960.00
32880.00
32870.00
32850.00
32780.00
32610.00
32600.00
32570.00
32450.00
32340.00
32250.00
32150.00
31890.00
31760.00
31740.00
31700.00
31620.00
31320.00
31250.00
31200.00
31010.00
30860.00
30810.00
30770.00
30740.00
30680.00
30660.00
30470.00
30460.00
30440.00
30390.00
30320.00
30300.00
30240.00
30240.00
30210.00
30210.00
30180.00
30170.00
30170.00
30120.00
30120.00
30120.00
30110.00
30110.00
30080.00
30080.00
30080.00
30060.00
30060.00
30060.00
30060.00
30060.00
30060.00
30050.00
30050.00
30050.00
30050.00
30050.00
30030.00
30030.00
30020.00
30020.00
30020.00
30020.00
30020.00
30020.00
30000.00
30000.00
30000.00
30000.00
30000.00
30000.00
29450.00
28560.00
28000.00
27990.00
27500.00
27450.00
26720.00
25280.00
24920.00
24030.00
23430.00
22710.00
22600.00
22570.00
22530.00
22520.00
22500.00
22070.00
45020.00
